Gene Name	TPM
SNRPD2	253.422394
SNRPD3	56.68317
SNRPE	130.117706
SNRPF	50.224976
SNRPG	273.482178
SNRPN	42.427859999999995
SNU13	53.208
SNUPN	19.607491
SNW1	64.953888
SON	35.791709999999995
SPATS2	18.878387
SPATS2L	62.913498
SPEN	13.040972
SPOUT1	9.821628
SRA1	18.522963
SRBD1	26.528921
SREK1	18.465609
SRFBP1	23.380554
SRP14	122.668076
SRP19	54.134701
SRP54	50.064667
SRP68	10.129147999999999
SRP72	57.406394999999996
SRP9	287.20111099999997
SRPK2	32.654659
SRPRA	46.457691
SRRM1	24.446684
SRRM2	7.601716000000001
SRRM4	0.0
SRRT	41.050838
SRSF1	40.719521
SRSF11	34.430832
SRSF12	0.3309
SRSF2	71.480736
SRSF3	83.264297
SRSF4	22.797783
SRSF5	96.23513
SRSF6	46.377277
SRSF7	57.497265000000006
SRSF9	82.28072399999999
SSB	131.105942
SSU72	83.989067
STAU1	50.303173
STAU2	40.307137
STN1	21.119511
STRAP	143.49388100000002
STRBP	6.32445
SUB1	71.198097
SUGP1	11.451149000000001
SUGP2	16.640852
SUPT4H1	29.951259999999998
SUPT5H	28.045896999999997
SUPT6H	20.444551
SUPV3L1	19.31036
SUZ12	21.489817000000002
SWT1	4.8194669999999995
SYF2	54.10811999999999
SYMPK	16.661983
SYNCRIP	49.265021999999995
TAF15	12.452386
TARBP1	9.330438000000001
TARBP2	19.871038000000002
TARDBP	46.954654999999995
TARS1	183.154312
TARS2	12.522807
TARS3	7.003342999999999
TBL3	13.983436
TBRG4	39.080172999999995
TCERG1	52.483665
TCOF1	24.126704999999998
TDRD1	0.021262
TDRD10	1.5840299999999998
TDRD12	0.046714
TDRD15	0.0
TDRD3	11.398724000000001
TDRD5	0.05441
TDRD6	0.02841
TDRD7	24.066935
TDRD9	0.857558
TDRKH	6.568161
TEFM	13.960659
TENT2	27.652185
TENT4A	9.584567999999999
TENT4B	8.479806
TENT5A	9.66549
TEP1	11.094515
TERT	0.0
TEX13A	0.0
TFAM	35.019161
TFB1M	25.264078
TFB2M	23.37039
TFIP11	24.955779999999997
TGS1	15.572249
THG1L	8.037331
THOC1	21.674116
THOC2	27.676284999999996
THOC3	26.633856
THOC5	21.665001
THOC6	14.599070000000001
THOC7	99.615768
THRAP3	91.636742
THUMPD1	33.486176
THUMPD2	7.1423190000000005
THUMPD3	14.244404000000001
TIA1	47.101341
TIAL1	19.848633
TIPARP	59.755276
TLR3	7.374633
TLR7	0.020246
TLR8	0.006086
TNPO1	211.888992
TNPO2	22.376654000000002
TNPO3	42.959103000000006
TNRC6A	17.796003
TNRC6B	14.537362
TNRC6C	3.3146459999999998
TOE1	14.825389999999999
TOP1	18.644707
TOP3B	8.00935
TPR	68.279495
TRA2A	41.458538
TRA2B	50.741264
TRDMT1	2.622366
TRIM21	32.829079
TRIM25	47.478302
TRIM56	7.975185000000001
TRIM71	0.0
TRIT1	10.378809
TRMT1	15.068152
TRMT10A	6.710617999999999
TRMT10B	4.301261
TRMT10C	30.861456
TRMT11	8.290467
TRMT112	72.078407
TRMT12	8.795803999999999
TRMT13	11.070756
TRMT1L	19.0198
TRMT2A	12.635927
TRMT2B	10.30916
TRMT44	5.788812999999999
TRMT5	13.556795000000001
TRMT6	6.89113
TRMT61A	3.803603
TRMT61B	12.107592
TRMU	22.92967
TRNAU1AP	28.099815000000003
TRNT1	12.585003
TRPT1	8.027214
TRUB1	25.331079000000003
TRUB2	15.890872
TSEN15	29.421446000000003
TSEN2	9.727179
TSEN34	20.807596
TSEN54	6.982855000000001
TSFM	26.751473999999998
TSN	45.994991
TSNAX	39.464333
TSR1	35.599949
TSR2	8.948244
TSR3	41.477135
TST	13.972152
TTF2	11.246413
TUFM	222.320679
TUT1	6.158504
TUT4	13.90746
TUT7	12.145871000000001
TXNL4A	24.328409
TXNL4B	5.939953
TYW1	9.881867
TYW3	21.7551
TYW5	4.870508
U2AF1	4.071592
U2AF1L4	1.801338
U2AF2	54.072860999999996
U2SURP	74.27176700000001
UBA1	156.217346
UBA52	691.8515620000001
UBAP2	14.914734
UBAP2L	108.336548
UBTF	30.672199
UHMK1	26.709856
UNK	12.372231
UNKL	5.194586
UPF1	28.037671999999997
UPF2	18.720539000000002
UPF3A	15.828489000000001
UPF3B	3.773082
URB1	12.626182
URB2	9.009
URM1	22.822407000000002
USB1	8.791149
USP10	37.279064
USP39	46.693363
UTP11	50.586296000000004
UTP14A	26.200317000000002
UTP14C	0.105629
UTP15	15.568337
UTP18	43.467224
UTP20	26.68115
UTP23	15.536139000000002
UTP3	21.339172
UTP6	35.517956
VARS2	0.0
WARS1	433.86758399999997
WARS2	10.578491
WBP4	26.132656
WDR12	10.339096000000001
WDR3	16.167078
WDR36	39.158783
WDR4	9.048506
WDR43	79.909111
WDR46	9.697673
WDR5	26.765476
WDR61	55.46878100000001
WDR83	2.110004
WRAP53	7.430358
XAB2	8.806826
XPO1	101.540115
XPO4	21.467705
XPO5	24.780829999999998
XPO6	61.385487
XPO7	17.256508
XPOT	59.803162
XRCC6	430.00335700000005
XRN1	27.88172
XRN2	88.67363
YARS1	82.717941
YARS2	25.152712
YBX1	359.206818
YBX2	0.0
YBX3	324.213562
YRDC	17.492096
YTHDC2	20.751598
YTHDF1	23.195621
YTHDF2	18.653479
YTHDF3	9.040244
ZC3H10	2.254614
ZC3H11A	17.255592
ZC3H12A	2.951948
ZC3H12B	0.016756999999999998
ZC3H12C	18.628832
ZC3H12D	0.0
ZC3H13	13.195554999999999
ZC3H14	16.263391
ZC3H15	100.412666
ZC3H18	19.097834
ZC3H3	2.639557
ZC3H4	15.701604000000001
ZC3H6	3.138424
ZC3H7A	28.647392
ZC3H7B	70.488312
ZC3H8	3.57285
ZC3HAV1	43.898434
ZC3HAV1L	7.146483
ZC3HC1	24.368462
ZCCHC13	0.0
ZCCHC14	3.9183239999999997
ZCCHC17	39.058525
ZCCHC2	14.573044
ZCCHC24	4.1370830000000005
ZCCHC3	9.254861
ZCCHC7	10.164838
ZCCHC8	10.845174
ZCCHC9	13.141942000000002
ZCRB1	22.259957999999997
ZFC3H1	8.439877000000001
ZFP36	12.745244999999999
ZFP36L1	30.977802
ZFP36L2	18.573555
ZFR	44.328751000000004
ZFR2	0.0
ZGPAT	8.854662
ZMAT2	68.508911
ZMAT3	23.591852
ZMAT5	17.226177
ZNF106	45.299155999999996
ZNF239	0.475976
ZNF326	4.568818
ZNF346	5.920432
ZNF385A	0.217599
ZNF473	3.049664
ZNF579	2.816538
ZNF598	15.107617000000001
ZNF622	23.150772
ZNF638	54.600941000000006
ZNF768	14.834528
ZNFX1	36.719555
ZNHIT6	9.824648
ZRANB2	36.525948
ZRSR2	5.725271
ZRSR2P1	1.196116
